lcl|NC_002620.2_gene_1	NC_002620.2_gene_1	100.00
lcl|NC_002620.2_gene_1	NC_000117.1_gene_671	80.64
lcl|NC_002620.2_gene_1	NC_010287.1_gene_1	80.64
lcl|NC_002620.2_gene_2	NC_002620.2_gene_2	100.00
lcl|NC_002620.2_gene_2	NC_000117.1_gene_672	81.94
lcl|NC_002620.2_gene_2	NC_010287.1_gene_2	81.94
lcl|NC_002620.2_gene_3	NC_002620.2_gene_3	100.00
lcl|NC_002620.2_gene_3	NC_000117.1_gene_673	85.35
lcl|NC_002620.2_gene_3	NC_010287.1_gene_3	85.35
lcl|NC_002620.2_gene_4	NC_002620.2_gene_4	100.00
lcl|NC_002620.2_gene_4	NC_000117.1_gene_674	81.01
lcl|NC_002620.2_gene_5	NC_000117.1_gene_675	100.00
lcl|NC_002620.2_gene_5	NC_010287.1_gene_5	100.00
lcl|NC_002620.2_gene_5	NC_002620.2_gene_5	100.00
lcl|NC_002620.2_gene_5	NC_000922.1_gene_747	98.63
lcl|NC_002620.2_gene_6	NC_002620.2_gene_6	100.00
lcl|NC_002620.2_gene_6	NC_010287.1_gene_6	82.75
lcl|NC_002620.2_gene_6	NC_000117.1_gene_676	82.50
lcl|NC_002620.2_gene_7	NC_002620.2_gene_7	100.00
lcl|NC_002620.2_gene_7	NC_010287.1_gene_7	81.24
lcl|NC_002620.2_gene_8	NC_002620.2_gene_8	100.00
lcl|NC_002620.2_gene_8	NC_000117.1_gene_678	79.00
lcl|NC_002620.2_gene_8	NC_010287.1_gene_8	78.94
lcl|NC_002620.2_gene_9	NC_002620.2_gene_9	100.00
lcl|NC_002620.2_gene_9	NC_010287.1_gene_9	79.14
lcl|NC_002620.2_gene_9	NC_000117.1_gene_679	78.68
lcl|NC_002620.2_gene_10	NC_002620.2_gene_10	100.00
lcl|NC_002620.2_gene_10	NC_000117.1_gene_680	80.56
lcl|NC_002620.2_gene_10	NC_010287.1_gene_10	80.32
lcl|NC_002620.2_gene_11	NC_002620.2_gene_11	100.00
lcl|NC_002620.2_gene_12	NC_002620.2_gene_12	100.00
lcl|NC_002620.2_gene_13	NC_002620.2_gene_13	100.00
lcl|NC_002620.2_gene_13	NC_010287.1_gene_12	81.81
lcl|NC_002620.2_gene_14	NC_002620.2_gene_14	100.00
lcl|NC_002620.2_gene_15	NC_002620.2_gene_15	100.00
lcl|NC_002620.2_gene_16	NC_002620.2_gene_16	100.00
lcl|NC_002620.2_gene_16	NC_010287.1_gene_15	76.42
lcl|NC_002620.2_gene_16	NC_000117.1_gene_685	76.29
lcl|NC_002620.2_gene_17	NC_002620.2_gene_17	100.00
lcl|NC_002620.2_gene_17	NC_000117.1_gene_686	74.21
lcl|NC_002620.2_gene_17	NC_010287.1_gene_16	74.02
lcl|NC_002620.2_gene_18	NC_002620.2_gene_18	100.00
lcl|NC_002620.2_gene_19	NC_002620.2_gene_19	100.00
lcl|NC_002620.2_gene_20	NC_002620.2_gene_20	100.00
lcl|NC_002620.2_gene_20	NC_010287.1_gene_19	85.63
lcl|NC_002620.2_gene_20	NC_000117.1_gene_689	85.54
lcl|NC_002620.2_gene_21	NC_002620.2_gene_21	100.00
lcl|NC_002620.2_gene_22	NC_002620.2_gene_22	100.00
lcl|NC_002620.2_gene_23	NC_002620.2_gene_23	100.00
lcl|NC_002620.2_gene_24	NC_002620.2_gene_24	100.00
lcl|NC_002620.2_gene_25	NC_002620.2_gene_25	100.00
lcl|NC_002620.2_gene_25	NC_000117.1_gene_694	83.30
lcl|NC_002620.2_gene_25	NC_010287.1_gene_24	82.86
lcl|NC_002620.2_gene_26	NC_002620.2_gene_26	100.00
lcl|NC_002620.2_gene_27	NC_000117.1_gene_696	100.00
lcl|NC_002620.2_gene_27	NC_010287.1_gene_26	100.00
lcl|NC_002620.2_gene_27	NC_002620.2_gene_27	100.00
lcl|NC_002620.2_gene_28	NC_002620.2_gene_28	100.00
lcl|NC_002620.2_gene_29	NC_002620.2_gene_29	100.00
lcl|NC_002620.2_gene_30	NC_002620.2_gene_30	100.00
lcl|NC_002620.2_gene_30	NC_010287.1_gene_29	82.84
lcl|NC_002620.2_gene_30	NC_000117.1_gene_699	82.46
lcl|NC_002620.2_gene_31	NC_002620.2_gene_31	100.00
lcl|NC_002620.2_gene_31	NC_000117.1_gene_700	90.30
lcl|NC_002620.2_gene_31	NC_010287.1_gene_30	90.30
lcl|NC_002620.2_gene_32	NC_002620.2_gene_32	100.00
lcl|NC_002620.2_gene_32	NC_010287.1_gene_31	82.50
lcl|NC_002620.2_gene_32	NC_000117.1_gene_701	82.00
lcl|NC_002620.2_gene_33	NC_002620.2_gene_33	100.00
lcl|NC_002620.2_gene_34	NC_002620.2_gene_34	100.00
lcl|NC_002620.2_gene_35	NC_002620.2_gene_35	100.00
lcl|NC_002620.2_gene_35	NC_000117.1_gene_704	88.56
lcl|NC_002620.2_gene_35	NC_010287.1_gene_34	88.56
lcl|NC_002620.2_gene_36	NC_002620.2_gene_36	100.00
lcl|NC_002620.2_gene_36	NC_010287.1_gene_35	80.50
lcl|NC_002620.2_gene_36	NC_000117.1_gene_705	80.46
lcl|NC_002620.2_gene_37	NC_002620.2_gene_37	100.00
lcl|NC_002620.2_gene_37	NC_000117.1_gene_706	88.63
lcl|NC_002620.2_gene_37	NC_010287.1_gene_36	87.84
lcl|NC_002620.2_gene_38	NC_002620.2_gene_38	100.00
lcl|NC_002620.2_gene_39	NC_002620.2_gene_39	100.00
lcl|NC_002620.2_gene_39	NC_000922.1_gene_714	77.46
lcl|NC_002620.2_gene_40	NC_002620.2_gene_40	100.00
lcl|NC_002620.2_gene_41	NC_002620.2_gene_41	100.00
lcl|NC_002620.2_gene_41	NC_000117.1_gene_710	85.55
lcl|NC_002620.2_gene_41	NC_010287.1_gene_40	85.40
lcl|NC_002620.2_gene_42	NC_002620.2_gene_42	100.00
lcl|NC_002620.2_gene_42	NC_010287.1_gene_41	89.74
lcl|NC_002620.2_gene_42	NC_000117.1_gene_711	89.35
lcl|NC_002620.2_gene_42	NC_000922.1_gene_711	76.47
lcl|NC_002620.2_gene_43	NC_002620.2_gene_43	100.00
lcl|NC_002620.2_gene_44	NC_002620.2_gene_44	100.00
lcl|NC_002620.2_gene_44	NC_010287.1_gene_43	84.25
lcl|NC_002620.2_gene_44	NC_000117.1_gene_713	84.18
lcl|NC_002620.2_gene_45	NC_002620.2_gene_45	100.00
lcl|NC_002620.2_gene_45	NC_000117.1_gene_714	82.18
lcl|NC_002620.2_gene_45	NC_010287.1_gene_44	82.12
lcl|NC_002620.2_gene_46	NC_002620.2_gene_46	100.00
lcl|NC_002620.2_gene_46	NC_010287.1_gene_45	82.74
lcl|NC_002620.2_gene_46	NC_000117.1_gene_715	82.30
lcl|NC_002620.2_gene_47	NC_000117.1_gene_716	100.00
lcl|NC_002620.2_gene_47	NC_010287.1_gene_46	100.00
lcl|NC_002620.2_gene_47	NC_002620.2_gene_47	100.00
lcl|NC_002620.2_gene_47	NC_000922.1_gene_706	97.26
lcl|NC_002620.2_gene_48	NC_002620.2_gene_48	100.00
lcl|NC_002620.2_gene_48	NC_010287.1_gene_47	79.48
lcl|NC_002620.2_gene_48	NC_000117.1_gene_717	79.38
lcl|NC_002620.2_gene_49	NC_002620.2_gene_49	100.00
lcl|NC_002620.2_gene_50	NC_002620.2_gene_50	100.00
lcl|NC_002620.2_gene_50	NC_000117.1_gene_719	98.63
lcl|NC_002620.2_gene_50	NC_010287.1_gene_49	98.63
lcl|NC_002620.2_gene_51	NC_000117.1_gene_720	100.00
lcl|NC_002620.2_gene_51	NC_010287.1_gene_50	100.00
lcl|NC_002620.2_gene_51	NC_000922.1_gene_702	100.00
lcl|NC_002620.2_gene_51	NC_002620.2_gene_51	100.00
lcl|NC_002620.2_gene_52	NC_002620.2_gene_52	100.00
lcl|NC_002620.2_gene_53	NC_002620.2_gene_53	100.00
lcl|NC_002620.2_gene_53	NC_010287.1_gene_52	84.17
lcl|NC_002620.2_gene_53	NC_000117.1_gene_722	83.90
lcl|NC_002620.2_gene_54	NC_002620.2_gene_54	100.00
lcl|NC_002620.2_gene_54	NC_010287.1_gene_53	84.47
lcl|NC_002620.2_gene_54	NC_000117.1_gene_723	83.78
lcl|NC_002620.2_gene_55	NC_002620.2_gene_55	100.00
lcl|NC_002620.2_gene_55	NC_010287.1_gene_54	84.61
lcl|NC_002620.2_gene_56	NC_000117.1_gene_725	100.00
lcl|NC_002620.2_gene_56	NC_010287.1_gene_55	100.00
lcl|NC_002620.2_gene_56	NC_000922.1_gene_697	100.00
lcl|NC_002620.2_gene_56	NC_002620.2_gene_56	100.00
lcl|NC_002620.2_gene_57	NC_002620.2_gene_57	100.00
lcl|NC_002620.2_gene_57	NC_000117.1_gene_726	79.97
lcl|NC_002620.2_gene_57	NC_010287.1_gene_56	79.81
lcl|NC_002620.2_gene_58	NC_002620.2_gene_58	100.00
lcl|NC_002620.2_gene_58	NC_000117.1_gene_727	81.37
lcl|NC_002620.2_gene_58	NC_010287.1_gene_57	81.35
lcl|NC_002620.2_gene_59	NC_002620.2_gene_59	100.00
lcl|NC_002620.2_gene_59	NC_010287.1_gene_58	84.21
lcl|NC_002620.2_gene_59	NC_000117.1_gene_728	83.79
lcl|NC_002620.2_gene_60	NC_002620.2_gene_60	100.00
lcl|NC_002620.2_gene_60	NC_000117.1_gene_729	83.56
lcl|NC_002620.2_gene_60	NC_010287.1_gene_59	83.56
lcl|NC_002620.2_gene_61	NC_002620.2_gene_61	100.00
lcl|NC_002620.2_gene_62	NC_002620.2_gene_62	100.00
lcl|NC_002620.2_gene_63	NC_002620.2_gene_63	100.00
lcl|NC_002620.2_gene_64	NC_002620.2_gene_64	100.00
lcl|NC_002620.2_gene_65	NC_002620.2_gene_65	100.00
lcl|NC_002620.2_gene_66	NC_002620.2_gene_66	100.00
lcl|NC_002620.2_gene_66	NC_000117.1_gene_735	80.00
lcl|NC_002620.2_gene_66	NC_010287.1_gene_65	79.94
lcl|NC_002620.2_gene_67	NC_002620.2_gene_67	100.00
lcl|NC_002620.2_gene_67	NC_000117.1_gene_736	84.44
lcl|NC_002620.2_gene_67	NC_010287.1_gene_66	84.44
lcl|NC_002620.2_gene_68	NC_002620.2_gene_68	100.00
lcl|NC_002620.2_gene_68	NC_010287.1_gene_67	80.81
lcl|NC_002620.2_gene_68	NC_000117.1_gene_737	80.73
lcl|NC_002620.2_gene_69	NC_002620.2_gene_69	100.00
lcl|NC_002620.2_gene_69	NC_010287.1_gene_68	80.70
lcl|NC_002620.2_gene_69	NC_000117.1_gene_738	80.28
lcl|NC_002620.2_gene_70	NC_002620.2_gene_70	100.00
lcl|NC_002620.2_gene_71	NC_002620.2_gene_71	100.00
lcl|NC_002620.2_gene_72	NC_002620.2_gene_72	100.00
lcl|NC_002620.2_gene_73	NC_002620.2_gene_73	100.00
lcl|NC_002620.2_gene_74	NC_002620.2_gene_74	100.00
lcl|NC_002620.2_gene_74	NC_010287.1_gene_73	82.76
lcl|NC_002620.2_gene_74	NC_000117.1_gene_743	82.61
lcl|NC_002620.2_gene_75	NC_002620.2_gene_75	100.00
lcl|NC_002620.2_gene_76	NC_002620.2_gene_76	100.00
lcl|NC_002620.2_gene_77	NC_002620.2_gene_77	100.00
lcl|NC_002620.2_gene_77	NC_010287.1_gene_75	83.14
lcl|NC_002620.2_gene_77	NC_000117.1_gene_745	82.90
lcl|NC_002620.2_gene_78	NC_002620.2_gene_78	100.00
lcl|NC_002620.2_gene_78	NC_010287.1_gene_76	83.34
lcl|NC_002620.2_gene_78	NC_000117.1_gene_746	83.10
lcl|NC_002620.2_gene_79	NC_002620.2_gene_79	100.00
lcl|NC_002620.2_gene_80	NC_002620.2_gene_80	100.00
lcl|NC_002620.2_gene_80	NC_000117.1_gene_748	84.00
lcl|NC_002620.2_gene_80	NC_010287.1_gene_78	84.00
lcl|NC_002620.2_gene_81	NC_002620.2_gene_81	100.00
lcl|NC_002620.2_gene_82	NC_002620.2_gene_82	100.00
lcl|NC_002620.2_gene_82	NC_000117.1_gene_750	86.12
lcl|NC_002620.2_gene_82	NC_010287.1_gene_80	86.12
lcl|NC_002620.2_gene_83	NC_002620.2_gene_83	100.00
lcl|NC_002620.2_gene_83	NC_010287.1_gene_81	87.91
lcl|NC_002620.2_gene_83	NC_000117.1_gene_751	87.75
lcl|NC_002620.2_gene_84	NC_002620.2_gene_84	100.00
lcl|NC_002620.2_gene_84	NC_000117.1_gene_752	83.83
lcl|NC_002620.2_gene_84	NC_010287.1_gene_82	83.68
lcl|NC_002620.2_gene_85	NC_000117.1_gene_753	100.00
lcl|NC_002620.2_gene_85	NC_010287.1_gene_83	100.00
lcl|NC_002620.2_gene_85	NC_002620.2_gene_85	100.00
lcl|NC_002620.2_gene_85	NC_000922.1_gene_856	98.61
lcl|NC_002620.2_gene_86	NC_002620.2_gene_86	100.00
lcl|NC_002620.2_gene_87	NC_002620.2_gene_87	100.00
lcl|NC_002620.2_gene_87	NC_000117.1_gene_754	85.82
lcl|NC_002620.2_gene_87	NC_010287.1_gene_84	85.65
lcl|NC_002620.2_gene_88	NC_002620.2_gene_88	100.00
lcl|NC_002620.2_gene_88	NC_000922.1_gene_858	80.95
lcl|NC_002620.2_gene_89	NC_002620.2_gene_89	100.00
lcl|NC_002620.2_gene_89	NC_010287.1_gene_86	83.44
lcl|NC_002620.2_gene_89	NC_000117.1_gene_756	83.16
lcl|NC_002620.2_gene_90	NC_002620.2_gene_90	100.00
lcl|NC_002620.2_gene_91	NC_002620.2_gene_91	100.00
lcl|NC_002620.2_gene_92	NC_002620.2_gene_92	100.00
lcl|NC_002620.2_gene_92	NC_010287.1_gene_89	82.34
lcl|NC_002620.2_gene_92	NC_000117.1_gene_759	82.26
lcl|NC_002620.2_gene_93	NC_002620.2_gene_93	100.00
lcl|NC_002620.2_gene_94	NC_002620.2_gene_94	100.00
lcl|NC_002620.2_gene_94	NC_010287.1_gene_92	79.30
lcl|NC_002620.2_gene_94	NC_000117.1_gene_761	79.25
lcl|NC_002620.2_gene_95	NC_002620.2_gene_95	100.00
lcl|NC_002620.2_gene_96	NC_002620.2_gene_96	100.00
