lcl|NC_010287.1_gene_1	NC_000922.1_gene_751	66.46	6e-54	820
lcl|NC_010287.1_gene_1	NC_000922.1_gene_751	80.00	3.2	30
lcl|NC_010287.1_gene_1	NC_000922.1_gene_1012	90.91	0.26	22
lcl|NC_010287.1_gene_1	NC_000922.1_gene_273	85.19	0.26	27
lcl|NC_010287.1_gene_1	NC_000922.1_gene_1035	100.00	0.91	16
lcl|NC_010287.1_gene_1	NC_000922.1_gene_459	90.48	0.91	21
lcl|NC_010287.1_gene_1	NC_000922.1_gene_245	80.65	0.91	31
lcl|NC_010287.1_gene_1	NC_000922.1_gene_988	87.50	3.2	24
lcl|NC_010287.1_gene_1	NC_000922.1_gene_864	82.14	3.2	28
lcl|NC_010287.1_gene_1	NC_000922.1_gene_809	100.00	3.2	15
lcl|NC_010287.1_gene_1	NC_000922.1_gene_734	100.00	3.2	15
lcl|NC_010287.1_gene_1	NC_000922.1_gene_465	86.96	3.2	23
lcl|NC_010287.1_gene_1	NC_000922.1_gene_437	100.00	3.2	15
lcl|NC_010287.1_gene_1	NC_000922.1_gene_436	90.00	3.2	20
lcl|NC_010287.1_gene_1	NC_000922.1_gene_428	90.00	3.2	20
lcl|NC_010287.1_gene_1	NC_000922.1_gene_190	100.00	3.2	15
lcl|NC_010287.1_gene_1	NC_000922.1_gene_181	94.44	3.2	18
lcl|NC_010287.1_gene_1	NC_000922.1_gene_159	94.44	3.2	18
lcl|NC_010287.1_gene_1	NC_000922.1_gene_127	100.00	3.2	15
lcl|NC_010287.1_gene_1	NC_000922.1_gene_35	100.00	3.2	15
lcl|NC_010287.1_gene_2	NC_000922.1_gene_750	66.49	1e-89	1152
lcl|NC_010287.1_gene_2	NC_000922.1_gene_57	91.67	0.030	24
lcl|NC_010287.1_gene_2	NC_000922.1_gene_427	88.46	0.10	26
lcl|NC_010287.1_gene_2	NC_000922.1_gene_668	100.00	1.3	16
lcl|NC_010287.1_gene_2	NC_000922.1_gene_225	94.74	1.3	19
lcl|NC_010287.1_gene_2	NC_000922.1_gene_12	94.74	1.3	19
lcl|NC_010287.1_gene_2	NC_000922.1_gene_1041	94.44	4.4	18
lcl|NC_010287.1_gene_2	NC_000922.1_gene_959	90.00	4.4	20
lcl|NC_010287.1_gene_2	NC_000922.1_gene_935	90.00	4.4	20
lcl|NC_010287.1_gene_2	NC_000922.1_gene_849	94.44	4.4	18
lcl|NC_010287.1_gene_2	NC_000922.1_gene_717	90.00	4.4	20
lcl|NC_010287.1_gene_2	NC_000922.1_gene_637	100.00	4.4	15
lcl|NC_010287.1_gene_2	NC_000922.1_gene_567	100.00	4.4	15
lcl|NC_010287.1_gene_2	NC_000922.1_gene_535	94.44	4.4	18
lcl|NC_010287.1_gene_2	NC_000922.1_gene_504	81.25	4.4	32
lcl|NC_010287.1_gene_2	NC_000922.1_gene_385	100.00	4.4	15
lcl|NC_010287.1_gene_2	NC_000922.1_gene_340	100.00	4.4	15
lcl|NC_010287.1_gene_2	NC_000922.1_gene_297	94.44	4.4	18
lcl|NC_010287.1_gene_2	NC_000922.1_gene_188	100.00	4.4	15
lcl|NC_010287.1_gene_2	NC_000922.1_gene_158	94.44	4.4	18
lcl|NC_010287.1_gene_2	NC_000922.1_gene_79	94.44	4.4	18
lcl|NC_010287.1_gene_2	NC_000922.1_gene_77	100.00	4.4	15
lcl|NC_010287.1_gene_3	NC_000922.1_gene_749	74.77	2e-75	440
lcl|NC_010287.1_gene_3	NC_000922.1_gene_13	100.00	0.38	16
lcl|NC_010287.1_gene_3	NC_000922.1_gene_1018	83.33	1.3	30
lcl|NC_010287.1_gene_3	NC_000922.1_gene_582	100.00	1.3	15
lcl|NC_010287.1_gene_3	NC_000922.1_gene_506	94.44	1.3	18
lcl|NC_010287.1_gene_3	NC_000922.1_gene_472	100.00	1.3	15
lcl|NC_010287.1_gene_3	NC_000922.1_gene_142	100.00	1.3	15
lcl|NC_010287.1_gene_3	NC_000922.1_gene_983	100.00	4.6	14
lcl|NC_010287.1_gene_3	NC_000922.1_gene_982	100.00	4.6	14
lcl|NC_010287.1_gene_3	NC_000922.1_gene_953	100.00	4.6	14
lcl|NC_010287.1_gene_3	NC_000922.1_gene_807	100.00	4.6	14
lcl|NC_010287.1_gene_3	NC_000922.1_gene_735	89.47	4.6	19
lcl|NC_010287.1_gene_3	NC_000922.1_gene_378	94.12	4.6	17
lcl|NC_010287.1_gene_3	NC_000922.1_gene_353	89.47	4.6	19
lcl|NC_010287.1_gene_3	NC_000922.1_gene_302	94.12	4.6	17
lcl|NC_010287.1_gene_3	NC_000922.1_gene_287	94.12	4.6	17
lcl|NC_010287.1_gene_3	NC_000922.1_gene_150	76.47	4.6	34
lcl|NC_010287.1_gene_3	NC_000922.1_gene_2	100.00	4.6	14
