lcl|NC_002620.2_gene_1	NC_000117.1_gene_671	80.38	0.0	999
lcl|NC_002620.2_gene_1	NC_000117.1_gene_509	87.50	0.77	24
lcl|NC_002620.2_gene_1	NC_000117.1_gene_436	94.74	0.77	19
lcl|NC_002620.2_gene_1	NC_000117.1_gene_935	100.00	2.7	15
lcl|NC_002620.2_gene_1	NC_000117.1_gene_761	84.00	2.7	25
lcl|NC_002620.2_gene_1	NC_000117.1_gene_566	84.00	2.7	25
lcl|NC_002620.2_gene_1	NC_000117.1_gene_496	94.44	2.7	18
lcl|NC_002620.2_gene_1	NC_000117.1_gene_422	94.44	2.7	18
lcl|NC_002620.2_gene_1	NC_000117.1_gene_258	90.91	2.7	22
lcl|NC_002620.2_gene_1	NC_000117.1_gene_82	90.00	2.7	20
lcl|NC_002620.2_gene_1	NC_000117.1_gene_933	94.12	9.4	17
lcl|NC_002620.2_gene_1	NC_000117.1_gene_903	94.12	9.4	17
lcl|NC_002620.2_gene_1	NC_000117.1_gene_678	100.00	9.4	14
lcl|NC_002620.2_gene_1	NC_000117.1_gene_651	86.36	9.4	22
lcl|NC_002620.2_gene_1	NC_000117.1_gene_506	86.36	9.4	22
lcl|NC_002620.2_gene_1	NC_000117.1_gene_470	100.00	9.4	14
lcl|NC_002620.2_gene_1	NC_000117.1_gene_463	94.12	9.4	17
lcl|NC_002620.2_gene_1	NC_000117.1_gene_392	100.00	9.4	14
lcl|NC_002620.2_gene_1	NC_000117.1_gene_172	89.47	9.4	19
lcl|NC_002620.2_gene_1	NC_000117.1_gene_136	100.00	9.4	14
lcl|NC_002620.2_gene_1	NC_000117.1_gene_104	89.47	9.4	19
lcl|NC_002620.2_gene_1	NC_000117.1_gene_101	89.47	9.4	19
lcl|NC_002620.2_gene_1	NC_000117.1_gene_99	100.00	9.4	14
lcl|NC_002620.2_gene_1	NC_000117.1_gene_11	94.12	9.4	17
lcl|NC_002620.2_gene_2	NC_000117.1_gene_672	81.94	0.0	1384
lcl|NC_002620.2_gene_2	NC_000117.1_gene_646	95.65	0.007	23
lcl|NC_002620.2_gene_2	NC_000117.1_gene_271	100.00	1.1	16
lcl|NC_002620.2_gene_2	NC_000117.1_gene_136	90.48	1.1	21
lcl|NC_002620.2_gene_2	NC_000117.1_gene_133	100.00	1.1	16
lcl|NC_002620.2_gene_2	NC_000117.1_gene_119	87.50	1.1	24
lcl|NC_002620.2_gene_2	NC_000117.1_gene_11	94.74	1.1	19
lcl|NC_002620.2_gene_2	NC_000117.1_gene_817	90.00	3.8	20
lcl|NC_002620.2_gene_2	NC_000117.1_gene_533	100.00	3.8	15
lcl|NC_002620.2_gene_2	NC_000117.1_gene_506	80.65	3.8	31
lcl|NC_002620.2_gene_2	NC_000117.1_gene_473	86.96	3.8	23
lcl|NC_002620.2_gene_2	NC_000117.1_gene_409	100.00	3.8	15
lcl|NC_002620.2_gene_2	NC_000117.1_gene_375	100.00	3.8	15
lcl|NC_002620.2_gene_2	NC_000117.1_gene_331	90.00	3.8	20
lcl|NC_002620.2_gene_2	NC_000117.1_gene_270	100.00	3.8	15
lcl|NC_002620.2_gene_2	NC_000117.1_gene_200	90.00	3.8	20
lcl|NC_002620.2_gene_2	NC_000117.1_gene_93	100.00	3.8	15
lcl|NC_002620.2_gene_3	NC_000117.1_gene_673	85.06	1e-139	435
lcl|NC_002620.2_gene_3	NC_000117.1_gene_897	90.91	0.092	22
lcl|NC_002620.2_gene_3	NC_000117.1_gene_665	90.48	0.32	21
lcl|NC_002620.2_gene_3	NC_000117.1_gene_875	90.00	1.1	20
lcl|NC_002620.2_gene_3	NC_000117.1_gene_837	84.00	1.1	25
lcl|NC_002620.2_gene_3	NC_000117.1_gene_614	94.44	1.1	18
lcl|NC_002620.2_gene_3	NC_000117.1_gene_595	100.00	1.1	15
lcl|NC_002620.2_gene_3	NC_000117.1_gene_500	94.44	1.1	18
lcl|NC_002620.2_gene_3	NC_000117.1_gene_426	95.00	1.1	20
lcl|NC_002620.2_gene_3	NC_000117.1_gene_369	100.00	1.1	15
lcl|NC_002620.2_gene_3	NC_000117.1_gene_291	100.00	1.1	15
lcl|NC_002620.2_gene_3	NC_000117.1_gene_841	100.00	3.9	14
lcl|NC_002620.2_gene_3	NC_000117.1_gene_814	94.12	3.9	17
lcl|NC_002620.2_gene_3	NC_000117.1_gene_760	89.47	3.9	19
lcl|NC_002620.2_gene_3	NC_000117.1_gene_758	100.00	3.9	14
lcl|NC_002620.2_gene_3	NC_000117.1_gene_731	100.00	3.9	14
lcl|NC_002620.2_gene_3	NC_000117.1_gene_653	100.00	3.9	14
lcl|NC_002620.2_gene_3	NC_000117.1_gene_621	100.00	3.9	14
lcl|NC_002620.2_gene_3	NC_000117.1_gene_487	100.00	3.9	14
lcl|NC_002620.2_gene_3	NC_000117.1_gene_420	100.00	3.9	14
lcl|NC_002620.2_gene_3	NC_000117.1_gene_411	100.00	3.9	14
lcl|NC_002620.2_gene_3	NC_000117.1_gene_90	100.00	3.9	14
lcl|NC_002620.2_gene_4	NC_000117.1_gene_674	80.90	0.0	2147
lcl|NC_002620.2_gene_4	NC_000117.1_gene_759	90.91	0.48	22
lcl|NC_002620.2_gene_4	NC_000117.1_gene_216	90.91	0.48	22
