[["id25"],"genes","id25","NZ_AOBT01000007.1",0,392103]
[["MXF1_RS0112650","gene2497"],"genes","MXF1_RS0112650","NZ_AOBT01000007.1",53,710]
[["MXF1_RS0112655","gene2498"],"genes","MXF1_RS0112655","NZ_AOBT01000007.1",1285,1723]
[["MXF1_RS0112665","gene2499"],"genes","MXF1_RS0112665","NZ_AOBT01000007.1",2249,2915]
[["MXF1_RS0112670","gene2500"],"genes","MXF1_RS0112670","NZ_AOBT01000007.1",3171,5613]
[["MXF1_RS0112675","gene2501"],"genes","MXF1_RS0112675","NZ_AOBT01000007.1",5625,7557]
[["MXF1_RS0112680","gene2502"],"genes","MXF1_RS0112680","NZ_AOBT01000007.1",7620,9123]
[["MXF1_RS0112685","gene2503"],"genes","MXF1_RS0112685","NZ_AOBT01000007.1",9134,10388]
[["sppA","gene2504"],"genes","sppA","NZ_AOBT01000007.1",10415,12914]
[["MXF1_RS0112695","gene2505"],"genes","MXF1_RS0112695","NZ_AOBT01000007.1",13181,14732]
[["MXF1_RS0112700","gene2506"],"genes","MXF1_RS0112700","NZ_AOBT01000007.1",14785,15055]
[["MXF1_RS0112705","gene2507"],"genes","MXF1_RS0112705","NZ_AOBT01000007.1",15058,16966]
[["MXF1_RS0112710","gene2508"],"genes","MXF1_RS0112710","NZ_AOBT01000007.1",16958,18239]
[["MXF1_RS0112715","gene2509"],"genes","MXF1_RS0112715","NZ_AOBT01000007.1",18235,19234]
[["MXF1_RS0112720","gene2510"],"genes","MXF1_RS0112720","NZ_AOBT01000007.1",19230,20538]
[["MXF1_RS0112725","gene2511"],"genes","MXF1_RS0112725","NZ_AOBT01000007.1",20515,21037]
[["MXF1_RS0112730","gene2512"],"genes","MXF1_RS0112730","NZ_AOBT01000007.1",20987,22004]
[["MXF1_RS0112735","gene2513"],"genes","MXF1_RS0112735","NZ_AOBT01000007.1",22091,23615]
[["MXF1_RS0112740","gene2514"],"genes","MXF1_RS0112740","NZ_AOBT01000007.1",23708,25250]
[["MXF1_RS0112745","gene2515"],"genes","MXF1_RS0112745","NZ_AOBT01000007.1",25294,26986]
[["MXF1_RS0112750","gene2516"],"genes","MXF1_RS0112750","NZ_AOBT01000007.1",27014,30119]
[["MXF1_RS0112755","gene2517"],"genes","MXF1_RS0112755","NZ_AOBT01000007.1",30321,31128]
[["MXF1_RS38435","gene2518"],"genes","MXF1_RS38435","NZ_AOBT01000007.1",31093,31795]
[["MXF1_RS0112765","gene2519"],"genes","MXF1_RS0112765","NZ_AOBT01000007.1",31834,32773]
[["MXF1_RS0112770","gene2520"],"genes","MXF1_RS0112770","NZ_AOBT01000007.1",32804,33875]
[["MXF1_RS0112775","gene2521"],"genes","MXF1_RS0112775","NZ_AOBT01000007.1",33961,36085]
[["MXF1_RS0112780","gene2522"],"genes","MXF1_RS0112780","NZ_AOBT01000007.1",36223,37105]
[["MXF1_RS0112785","gene2523"],"genes","MXF1_RS0112785","NZ_AOBT01000007.1",37157,37622]
[["MXF1_RS0112790","gene2524"],"genes","MXF1_RS0112790","NZ_AOBT01000007.1",37879,38104]
[["MXF1_RS0112795","gene2525"],"genes","MXF1_RS0112795","NZ_AOBT01000007.1",38275,38815]
[["MXF1_RS0112800","gene2526"],"genes","MXF1_RS0112800","NZ_AOBT01000007.1",38841,40008]
[["MXF1_RS0112805","gene2527"],"genes","MXF1_RS0112805","NZ_AOBT01000007.1",40271,40496]
[["MXF1_RS0112810","gene2528"],"genes","MXF1_RS0112810","NZ_AOBT01000007.1",40692,41070]
[["MXF1_RS0112815","gene2529"],"genes","MXF1_RS0112815","NZ_AOBT01000007.1",41169,41751]
[["MXF1_RS0112820","gene2530"],"genes","MXF1_RS0112820","NZ_AOBT01000007.1",41844,42321]
[["MXF1_RS0112825","gene2531"],"genes","MXF1_RS0112825","NZ_AOBT01000007.1",42325,42805]
[["MXF1_RS0112830","gene2532"],"genes","MXF1_RS0112830","NZ_AOBT01000007.1",42852,43137]
[["MXF1_RS0112835","gene2533"],"genes","MXF1_RS0112835","NZ_AOBT01000007.1",43180,44260]
[["MXF1_RS0112840","gene2534"],"genes","MXF1_RS0112840","NZ_AOBT01000007.1",44282,45101]
[["fliQ","gene2535"],"genes","fliQ","NZ_AOBT01000007.1",45097,45361]
[["MXF1_RS0112850","gene2536"],"genes","MXF1_RS0112850","NZ_AOBT01000007.1",45373,46198]
[["MXF1_RS0112855","gene2537"],"genes","MXF1_RS0112855","NZ_AOBT01000007.1",46209,46896]
[["MXF1_RS0112860","gene2538"],"genes","MXF1_RS0112860","NZ_AOBT01000007.1",47014,48418]
[["MXF1_RS0112865","gene2539"],"genes","MXF1_RS0112865","NZ_AOBT01000007.1",48414,49323]
[["MXF1_RS0112870","gene2540"],"genes","MXF1_RS0112870","NZ_AOBT01000007.1",49359,49848]
[["MXF1_RS0112875","gene2541"],"genes","MXF1_RS0112875","NZ_AOBT01000007.1",49899,51213]
[["MXF1_RS0112880","gene2542"],"genes","MXF1_RS0112880","NZ_AOBT01000007.1",51237,51909]
[["MXF1_RS0112885","gene2543"],"genes","MXF1_RS0112885","NZ_AOBT01000007.1",51933,54156]
[["MXF1_RS0112890","gene2544"],"genes","MXF1_RS0112890","NZ_AOBT01000007.1",54227,55046]
[["MXF1_RS0112895","gene2545"],"genes","MXF1_RS0112895","NZ_AOBT01000007.1",55160,55577]
[["MXF1_RS0112900","gene2546"],"genes","MXF1_RS0112900","NZ_AOBT01000007.1",55599,56436]
[["MXF1_RS0112905","gene2547"],"genes","MXF1_RS0112905","NZ_AOBT01000007.1",56443,56839]
[["MXF1_RS0112910","gene2548"],"genes","MXF1_RS0112910","NZ_AOBT01000007.1",56855,57287]
[["MXF1_RS0112915","gene2549"],"genes","MXF1_RS0112915","NZ_AOBT01000007.1",57317,57884]
[["MXF1_RS0112920","gene2550"],"genes","MXF1_RS0112920","NZ_AOBT01000007.1",58022,58325]
[["MXF1_RS0112925","gene2551"],"genes","MXF1_RS0112925","NZ_AOBT01000007.1",58340,59183]
[["MXF1_RS0112930","gene2552"],"genes","MXF1_RS0112930","NZ_AOBT01000007.1",59426,59924]
[["MXF1_RS0112935","gene2553"],"genes","MXF1_RS0112935","NZ_AOBT01000007.1",59920,60664]
[["MXF1_RS0112940","gene2554"],"genes","MXF1_RS0112940","NZ_AOBT01000007.1",60666,62775]
[["MXF1_RS0112945","gene2555"],"genes","MXF1_RS0112945","NZ_AOBT01000007.1",62779,64081]
[["MXF1_RS0112950","gene2556"],"genes","MXF1_RS0112950","NZ_AOBT01000007.1",64085,64868]
[["MXF1_RS0112955","gene2557"],"genes","MXF1_RS0112955","NZ_AOBT01000007.1",64843,66481]
[["MXF1_RS0112960","gene2558"],"genes","MXF1_RS0112960","NZ_AOBT01000007.1",66514,67996]
[["MXF1_RS0112965","gene2559"],"genes","MXF1_RS0112965","NZ_AOBT01000007.1",67985,69080]
[["MXF1_RS0112970","gene2560"],"genes","MXF1_RS0112970","NZ_AOBT01000007.1",69089,70553]
[["MXF1_RS0112975","gene2561"],"genes","MXF1_RS0112975","NZ_AOBT01000007.1",70725,74403]
[["MXF1_RS0112980","gene2562"],"genes","MXF1_RS0112980","NZ_AOBT01000007.1",74410,74962]
[["MXF1_RS0112985","gene2563"],"genes","MXF1_RS0112985","NZ_AOBT01000007.1",75169,76975]
[["pbpC","gene2564"],"genes","pbpC","NZ_AOBT01000007.1",77037,79428]
[["MXF1_RS0112995","gene2565"],"genes","MXF1_RS0112995","NZ_AOBT01000007.1",79440,80124]
[["MXF1_RS0113000","gene2566"],"genes","MXF1_RS0113000","NZ_AOBT01000007.1",80146,85888]
[["MXF1_RS0113005","gene2567"],"genes","MXF1_RS0113005","NZ_AOBT01000007.1",86155,86878]
[["MXF1_RS0113010","gene2568"],"genes","MXF1_RS0113010","NZ_AOBT01000007.1",86874,87135]
[["MXF1_RS0113015","gene2569"],"genes","MXF1_RS0113015","NZ_AOBT01000007.1",87317,88124]
[["MXF1_RS0113020","gene2570"],"genes","MXF1_RS0113020","NZ_AOBT01000007.1",88249,91783]
[["MXF1_RS0113025","gene2571"],"genes","MXF1_RS0113025","NZ_AOBT01000007.1",91798,93739]
[["MXF1_RS0113030","gene2572"],"genes","MXF1_RS0113030","NZ_AOBT01000007.1",94128,95532]
[["MXF1_RS0113035","gene2573"],"genes","MXF1_RS0113035","NZ_AOBT01000007.1",95515,95845]
[["MXF1_RS0113040","gene2574"],"genes","MXF1_RS0113040","NZ_AOBT01000007.1",95886,96249]
[["MXF1_RS0113045","gene2575"],"genes","MXF1_RS0113045","NZ_AOBT01000007.1",96408,98523]
[["MXF1_RS0113050","gene2576"],"genes","MXF1_RS0113050","NZ_AOBT01000007.1",98608,100537]
[["MXF1_RS0113055","gene2577"],"genes","MXF1_RS0113055","NZ_AOBT01000007.1",100687,101680]
[["MXF1_RS0113060","gene2578"],"genes","MXF1_RS0113060","NZ_AOBT01000007.1",101701,103597]
[["MXF1_RS0113065","gene2579"],"genes","MXF1_RS0113065","NZ_AOBT01000007.1",103699,104185]
[["MXF1_RS0113070","gene2580"],"genes","MXF1_RS0113070","NZ_AOBT01000007.1",104258,105536]
[["MXF1_RS0113075","gene2581"],"genes","MXF1_RS0113075","NZ_AOBT01000007.1",105616,106255]
[["MXF1_RS0113080","gene2582"],"genes","MXF1_RS0113080","NZ_AOBT01000007.1",106233,107016]
[["MXF1_RS0113085","gene2583"],"genes","MXF1_RS0113085","NZ_AOBT01000007.1",107066,107981]
[["MXF1_RS0113090","gene2584"],"genes","MXF1_RS0113090","NZ_AOBT01000007.1",108031,110095]
[["MXF1_RS0113095","gene2585"],"genes","MXF1_RS0113095","NZ_AOBT01000007.1",110280,111444]
[["MXF1_RS0113100","gene2586"],"genes","MXF1_RS0113100","NZ_AOBT01000007.1",111440,112604]
[["MXF1_RS0113105","gene2587"],"genes","MXF1_RS0113105","NZ_AOBT01000007.1",112815,113451]
[["MXF1_RS0113110","gene2588"],"genes","MXF1_RS0113110","NZ_AOBT01000007.1",113565,114207]
[["MXF1_RS0113115","gene2589"],"genes","MXF1_RS0113115","NZ_AOBT01000007.1",114206,114728]
[["MXF1_RS0113120","gene2590"],"genes","MXF1_RS0113120","NZ_AOBT01000007.1",114724,115210]
[["MXF1_RS0113125","gene2591"],"genes","MXF1_RS0113125","NZ_AOBT01000007.1",115318,115900]
[["MXF1_RS0113130","gene2592"],"genes","MXF1_RS0113130","NZ_AOBT01000007.1",115956,116976]
[["MXF1_RS38440","gene2593"],"genes","MXF1_RS38440","NZ_AOBT01000007.1",117061,117652]
[["uvrA","gene2594"],"genes","uvrA","NZ_AOBT01000007.1",117687,122991]
[["MXF1_RS0113145","gene2595"],"genes","MXF1_RS0113145","NZ_AOBT01000007.1",123108,123699]
[["MXF1_RS0113150","gene2596"],"genes","MXF1_RS0113150","NZ_AOBT01000007.1",123852,126144]
[["MXF1_RS0113155","gene2597"],"genes","MXF1_RS0113155","NZ_AOBT01000007.1",126466,128056]
[["MXF1_RS0113160","gene2598"],"genes","MXF1_RS0113160","NZ_AOBT01000007.1",128043,128547]
[["MXF1_RS0113165","gene2599"],"genes","MXF1_RS0113165","NZ_AOBT01000007.1",128588,130622]
[["MXF1_RS0113170","gene2600"],"genes","MXF1_RS0113170","NZ_AOBT01000007.1",130634,131987]
[["MXF1_RS0113175","gene2601"],"genes","MXF1_RS0113175","NZ_AOBT01000007.1",132004,132805]
[["MXF1_RS0113180","gene2602"],"genes","MXF1_RS0113180","NZ_AOBT01000007.1",132749,133619]
[["MXF1_RS0113185","gene2603"],"genes","MXF1_RS0113185","NZ_AOBT01000007.1",133790,134732]
[["MXF1_RS38445","gene2604"],"genes","MXF1_RS38445","NZ_AOBT01000007.1",134834,135272]
[["MXF1_RS0113195","gene2605"],"genes","MXF1_RS0113195","NZ_AOBT01000007.1",135436,136099]
[["MXF1_RS0113200","gene2606"],"genes","MXF1_RS0113200","NZ_AOBT01000007.1",136194,136569]
[["MXF1_RS0113205","gene2607"],"genes","MXF1_RS0113205","NZ_AOBT01000007.1",136576,136945]
[["MXF1_RS0113210","gene2608"],"genes","MXF1_RS0113210","NZ_AOBT01000007.1",136943,138233]
[["MXF1_RS0113215","gene2609"],"genes","MXF1_RS0113215","NZ_AOBT01000007.1",138237,138855]
[["MXF1_RS0113220","gene2610"],"genes","MXF1_RS0113220","NZ_AOBT01000007.1",138859,140263]
[["MXF1_RS0113225","gene2611"],"genes","MXF1_RS0113225","NZ_AOBT01000007.1",140429,141377]
[["MXF1_RS0113230","gene2612"],"genes","MXF1_RS0113230","NZ_AOBT01000007.1",141608,142109]
[["MXF1_RS0113235","gene2613"],"genes","MXF1_RS0113235","NZ_AOBT01000007.1",142240,142828]
[["MXF1_RS0113240","gene2614"],"genes","MXF1_RS0113240","NZ_AOBT01000007.1",142850,143684]
[["MXF1_RS0113245","gene2615"],"genes","MXF1_RS0113245","NZ_AOBT01000007.1",143727,146388]
[["MXF1_RS0113250","gene2616"],"genes","MXF1_RS0113250","NZ_AOBT01000007.1",146407,146902]
[["MXF1_RS0113255","gene2617"],"genes","MXF1_RS0113255","NZ_AOBT01000007.1",146891,148523]
[["MXF1_RS0113260","gene2618"],"genes","MXF1_RS0113260","NZ_AOBT01000007.1",148539,150261]
[["MXF1_RS0113265","gene2619"],"genes","MXF1_RS0113265","NZ_AOBT01000007.1",150469,151930]
[["MXF1_RS0113270","gene2620"],"genes","MXF1_RS0113270","NZ_AOBT01000007.1",152003,153692]
[["MXF1_RS0113275","gene2621"],"genes","MXF1_RS0113275","NZ_AOBT01000007.1",153869,155027]
[["MXF1_RS0113280","gene2622"],"genes","MXF1_RS0113280","NZ_AOBT01000007.1",155226,156123]
[["MXF1_RS0113285","gene2623"],"genes","MXF1_RS0113285","NZ_AOBT01000007.1",156092,156842]
[["MXF1_RS0113290","gene2624"],"genes","MXF1_RS0113290","NZ_AOBT01000007.1",157040,157295]
[["MXF1_RS0113295","gene2625"],"genes","MXF1_RS0113295","NZ_AOBT01000007.1",157333,158212]
[["MXF1_RS0113300","gene2626"],"genes","MXF1_RS0113300","NZ_AOBT01000007.1",158208,159651]
[["MXF1_RS0113305","gene2627"],"genes","MXF1_RS0113305","NZ_AOBT01000007.1",159640,160939]
[["MXF1_RS0113310","gene2628"],"genes","MXF1_RS0113310","NZ_AOBT01000007.1",161100,161919]
[["MXF1_RS0113315","gene2629"],"genes","MXF1_RS0113315","NZ_AOBT01000007.1",162017,162998]
[["MXF1_RS0113320","gene2630"],"genes","MXF1_RS0113320","NZ_AOBT01000007.1",163018,164572]
[["MXF1_RS0113325","gene2631"],"genes","MXF1_RS0113325","NZ_AOBT01000007.1",164687,166550]
[["thrS","gene2632"],"genes","thrS","NZ_AOBT01000007.1",166829,168032]
[["MXF1_RS0113340","gene2633"],"genes","MXF1_RS0113340","NZ_AOBT01000007.1",168088,168505]
[["msrB","gene2634"],"genes","msrB","NZ_AOBT01000007.1",168715,169138]
[["MXF1_RS0113350","gene2635"],"genes","MXF1_RS0113350","NZ_AOBT01000007.1",169210,173119]
[["MXF1_RS0113355","gene2636"],"genes","MXF1_RS0113355","NZ_AOBT01000007.1",173415,174270]
[["MXF1_RS0113360","gene2637"],"genes","MXF1_RS0113360","NZ_AOBT01000007.1",174306,175866]
[["MXF1_RS0113365","gene2638"],"genes","MXF1_RS0113365","NZ_AOBT01000007.1",176094,176571]
[["MXF1_RS0113370","gene2639"],"genes","MXF1_RS0113370","NZ_AOBT01000007.1",176664,177759]
[["MXF1_RS0113375","gene2640"],"genes","MXF1_RS0113375","NZ_AOBT01000007.1",177775,178546]
[["MXF1_RS0113380","gene2641"],"genes","MXF1_RS0113380","NZ_AOBT01000007.1",178765,179302]
[["MXF1_RS0113385","gene2642"],"genes","MXF1_RS0113385","NZ_AOBT01000007.1",179895,180618]
[["MXF1_RS0113390","gene2643"],"genes","MXF1_RS0113390","NZ_AOBT01000007.1",180614,181280]
[["cobA","gene2644"],"genes","cobA","NZ_AOBT01000007.1",181276,182077]
[["MXF1_RS0113400","gene2645"],"genes","MXF1_RS0113400","NZ_AOBT01000007.1",182069,182987]
[["MXF1_RS0113405","gene2646"],"genes","MXF1_RS0113405","NZ_AOBT01000007.1",182986,184699]
[["MXF1_RS0113410","gene2647"],"genes","MXF1_RS0113410","NZ_AOBT01000007.1",184695,186522]
[["MXF1_RS0113415","gene2648"],"genes","MXF1_RS0113415","NZ_AOBT01000007.1",186546,188235]
[["MXF1_RS0113420","gene2649"],"genes","MXF1_RS0113420","NZ_AOBT01000007.1",188258,189278]
[["MXF1_RS0113425","gene2650"],"genes","MXF1_RS0113425","NZ_AOBT01000007.1",189594,190467]
[["MXF1_RS0113430","gene2651"],"genes","MXF1_RS0113430","NZ_AOBT01000007.1",190482,191346]
[["MXF1_RS0113435","gene2652"],"genes","MXF1_RS0113435","NZ_AOBT01000007.1",191474,192548]
[["MXF1_RS0113440","gene2653"],"genes","MXF1_RS0113440","NZ_AOBT01000007.1",192620,193112]
[["MXF1_RS0113445","gene2654"],"genes","MXF1_RS0113445","NZ_AOBT01000007.1",193211,194786]
[["MXF1_RS0113450","gene2655"],"genes","MXF1_RS0113450","NZ_AOBT01000007.1",194924,196316]
[["MXF1_RS0113455","gene2656"],"genes","MXF1_RS0113455","NZ_AOBT01000007.1",196323,197277]
[["MXF1_RS0113460","gene2657"],"genes","MXF1_RS0113460","NZ_AOBT01000007.1",197346,198090]
[["MXF1_RS0113465","gene2658"],"genes","MXF1_RS0113465","NZ_AOBT01000007.1",198101,199565]
[["MXF1_RS0113470","gene2659"],"genes","MXF1_RS0113470","NZ_AOBT01000007.1",199627,199930]
[["MXF1_RS0113475","gene2660"],"genes","MXF1_RS0113475","NZ_AOBT01000007.1",200150,201131]
[["MXF1_RS0113480","gene2661"],"genes","MXF1_RS0113480","NZ_AOBT01000007.1",201139,201895]
[["MXF1_RS0113485","gene2662"],"genes","MXF1_RS0113485","NZ_AOBT01000007.1",201924,203220]
[["gor","gene2663"],"genes","gor","NZ_AOBT01000007.1",203303,204722]
[["MXF1_RS0113495","gene2664"],"genes","MXF1_RS0113495","NZ_AOBT01000007.1",204845,207680]
[["MXF1_RS0113500","gene2665"],"genes","MXF1_RS0113500","NZ_AOBT01000007.1",207722,208397]
[["MXF1_RS0113505","gene2666"],"genes","MXF1_RS0113505","NZ_AOBT01000007.1",208703,210527]
[["MXF1_RS0113510","gene2667"],"genes","MXF1_RS0113510","NZ_AOBT01000007.1",210660,211674]
[["MXF1_RS0113515","gene2668"],"genes","MXF1_RS0113515","NZ_AOBT01000007.1",211676,212732]
[["MXF1_RS0113520","gene2669"],"genes","MXF1_RS0113520","NZ_AOBT01000007.1",212728,214255]
[["MXF1_RS0113525","gene2670"],"genes","MXF1_RS0113525","NZ_AOBT01000007.1",214333,214960]
[["MXF1_RS0113530","gene2671"],"genes","MXF1_RS0113530","NZ_AOBT01000007.1",215031,215610]
[["MXF1_RS0113535","gene2672"],"genes","MXF1_RS0113535","NZ_AOBT01000007.1",215590,216847]
[["MXF1_RS0113540","gene2673"],"genes","MXF1_RS0113540","NZ_AOBT01000007.1",216865,217747]
[["MXF1_RS0113545","gene2674"],"genes","MXF1_RS0113545","NZ_AOBT01000007.1",217843,219640]
[["deoD","gene2675"],"genes","deoD","NZ_AOBT01000007.1",219747,220467]
[["MXF1_RS0113555","gene2676"],"genes","MXF1_RS0113555","NZ_AOBT01000007.1",220536,220941]
[["MXF1_RS0113560","gene2677"],"genes","MXF1_RS0113560","NZ_AOBT01000007.1",221099,222476]
